id,city_id:l10n_co_edi_code,code,type,name
zip_co_76_4501,76109,764501,urban,764501 - Alberto Lleras Camargo- Alfonso Lopez Pumarejo- Bejarano- Bolano- Calimita- Campo Alegre- Centenario- El Capricho- El Firme- El Jorge- La Esperanza- La Palera- La Picota- La Playita- Las Mercedes- Montechino- Muro Yusti- Nayita- Olaya Herrera- Pueblo Nuev
zip_co_76_4502,76109,764502,urban,764502 - 12 de Abril- 6 de Enero- Bahía- Bolívar- Bosque Municipal- Camilo Torres- Carlos Holmes Trujillo- Doña Ceci- El Campín- El Jardín- El Pinal- El Porvenir- El Progreso- La Comuna- La Fortaleza- La Independencia- La Inmaculada- Las Américas- Miraflores- Mira
zip_co_76_4503,76109,764503,urban,764503 - 12 de Octubre- 20 de Junio- Alfonso Lopez- Brisas del Mar- Cabal Pombo- Caldas- Dignita- El Cambio- El Retén- El Ruíz- El Triunfo- Gaitán- La Campiña- La Libertad- La Unión- Las Palmas- Matia Mulumba- Nueva Frontera- Nueva Granada- Nuevo Amanecer- Puerta
zip_co_76_4504,76109,764504,urban,764504 - 14 de Julio- Antonio Nariño- Bellavista- Carmen- Cascajal- Ciudadela Colpuertos- Cristóbal Colón- Dorado- El Cristal- Eucarístico- Galeón- Gran Colombia- Juan XXIII- Kennedy- La Transformación- Laureles- Los Pinos- María Eugenia- Modelo- Municipal- Nueva
zip_co_76_4507,76109,764507,rural,764507 - Sin Informacion de Veredas
zip_co_76_4508,76109,764508,rural,764508 - Pascual de Andagoya
zip_co_76_4509,76109,764509,rural,764509 - Sin Informacion de Veredas
zip_co_76_4517,76109,764517,rural,764517 - Sin Informacion de Veredas
zip_co_76_3041,76111,763041,urban,763041 - Alto Bonito- Bello Horizonte- Divino Niño- El Jardín- Fransisco Rivera E- Jorge Eliecer Gaitán- Juan Mayor- La Concordia- La Revolución- La Ventura- Manuela Sanclemente- María Luisa de La Espada- Palo Blanco- Pedro A Molina- Popular- Ricaurte- San Antonio
zip_co_76_3042,76111,763042,urban,763042 - Condominio Aures- Condominio Portales del Río- El Albergue- El Carmelo- El Molino- José María Cabal- La Merced- Stambul- Urbanización Altos de Guadalupe- Urbanización Aures- Urbanización Julia- Urbanización La Catalina- Urbanización La Esperanza- Urbaniza
zip_co_76_3047,76111,763047,rural,763047 - Sin Informacion de Veredas
zip_co_76_3048,76111,763048,rural,763048 - Sin Informacion de Veredas
zip_co_76_3049,76111,763049,rural,763049 - Parque Natural Las Hermosas
zip_co_76_3001,76113,763001,urban,763001 - Brisas del Río- Cañaveral- Centro- Cocicoinpa- El Edén- Gualcoche- José Antonio Galán- La María- La María II Etapa- La Planta- Los Mármoles- Municipal- Nariño- Obrero- Paulus VI- Paulus VI II Etapa- Portales- Primero de Mayo- Ricaurte- Urbanización El Jar
zip_co_76_3007,76113,763007,rural,763007 - Sin Informacion de Veredas
zip_co_76_3008,76113,763008,rural,763008 - Sin Informacion de Veredas
zip_co_76_2540,76122,762540,urban,762540 - Daniel Gutiérrez Arango- El Carmen- El Obrero- El Recreo- Fundadores- Kennedy- La Camelia- La Ciudadela- La Gerencia- Las Américas- Las Carmelitas- Lleras- María Inmaculada- Urbanización La Guyana- Urbanización La Isabela- Valle del Cauca- Zúñiga
zip_co_76_2547,76122,762547,rural,762547 - Urbanizaci¾n El Progreso
zip_co_76_2548,76122,762548,rural,762548 - Burila- Campo Azul-  El Salado-  Frontino-  La Delfina-  La Pava-  Risaralda
zip_co_76_0530,76126,760530,urban,760530 - Almendros- Bellavista- Canadá- Cincuentenario- Ciudadela Germán Mejía- Guayacanes I- Guayacanes II- La Palma- La Virgen- Los Fundadores- Obrero- San Jorge- San Vicente- Urbanización El Rosalito
zip_co_76_0537,76126,760537,rural,760537 - Berlín- El Boleo-  El Diamante-  El Llanito-  El Mirador-  La Camelia-  La Cristalina-  La Italia-  La Samaria-  Palermo-  Puerto Buga
zip_co_76_0538,76126,760538,rural,760538 - Sin Informacion de Veredas
zip_co_76_3570,76130,763570,urban,763570 - Sin Informacion de Veredas
zip_co_76_3577,76130,763577,rural,763577 - Sin Informacion de Veredas
zip_co_76_3578,76130,763578,rural,763578 - Sin Informacion de Veredas
zip_co_76_3579,76130,763579,rural,763579 - Sin Informacion de Veredas
zip_co_76_2021,76147,762021,urban,762021 - Agrario- Berlín- Bolívar- Brisas del Río- Camellón del Quindío- Caracolí- Carlos H Trujillo- Casierra- Collarejo- Cond Bosques de Los Lagos- Cond El Retiro- Cond Ipanema- Cond Los Cristales- Cond Los Lagos- Cond Los Laguitos- Cond Los Samanes- Cond Quinta
zip_co_76_2022,76147,762022,urban,762022 - Antonio Nariño- Botero OByrne- Buenos Aires- Campo Alegre- Cond Altamar Club- Cond Balcones de Santa Lucía- Cond El Carmen- Cond Flamingo Club- Cond La Isabela- Cond Las Américas- Cond Marbella- Cond Quintas de Esteban- Cond Santa Ana de Los Caballeros-
zip_co_76_2027,76147,762027,rural,762027 - Melquisedec Q- Nueva Colombia- San Joaquín- Urbanización La Linda
zip_co_76_0520,76233,760520,urban,760520 - Sin Informacion de Veredas
zip_co_76_0527,76233,760527,rural,760527 - Sin Informacion de Veredas
zip_co_76_0528,76233,760528,rural,760528 - Sin Informacion de Veredas
zip_co_76_0529,76233,760529,rural,760529 - Sin Informacion de Veredas
zip_co_76_2001,76243,762001,urban,762001 - Sin Informacion de Veredas
zip_co_76_2007,76243,762007,rural,762007 - La Pedrera
zip_co_76_2008,76243,762008,rural,762008 - Sin Informacion de Veredas
zip_co_76_1501,76246,761501,urban,761501 - Sin Informacion de Veredas
zip_co_76_1507,76246,761507,rural,761507 - Sin Informacion de Veredas
zip_co_76_1508,76246,761508,rural,761508 - Sin Informacion de Veredas
zip_co_76_3520,76248,763520,urban,763520 - Buenos Aires- Cabal Molina- Chapinero- El Centro- El Rosario- La Esperanza- La Estrella- Navia Prado- Sagrado Corazón de Jesús- San Rafael- Santa Bárbara- Urbanización Cooincer- Urbanización El Cincuentenario
zip_co_76_3527,76248,763527,rural,763527 - BARRIO EL CARMEN- BARRIO EL PLACER- BARRIO OVIEDO- BARRIO VILLA NELLY
zip_co_76_3528,76248,763528,rural,763528 - Las Hermosas
zip_co_76_1560,76250,761560,urban,761560 - Cabecera Municipal- Calle Larga-  La Aguadita
zip_co_76_1567,76250,761567,rural,761567 - Bellavista- Bosque Tarzo-  Buenos Aires-  El Bosque-  El Consuelo-  El Crucero-  El Lular-  Guatemala-  La Cabaña-  La Cabaña-  La Guaira-  La Hondura-  La María-  La Peña-  La Virginia-  Las Vueltas-  Los Sainos-  Monte Azul-  Ojedas-  Paramillo-  Parami
zip_co_76_3560,76275,763560,urban,763560 - El Fajardo- El Limonar- El Paraíso- El Progreso- Jorge E Gaitán- López- La Cabaña- La Esperanza- La Hacienda- Los Almendros- Los Cristales- Moncaleano- Puerto Nuevo- Pérez- Quinamayo- San Antonio- San Jorge- Urbanización Camino Real- Urbanización Don Paco
zip_co_76_3567,76275,763567,rural,763567 - Sin Informacion de Veredas
zip_co_76_3568,76275,763568,rural,763568 - Sin Informacion de Veredas
zip_co_76_3510,76306,763510,urban,763510 - Alfonso Lopez- Altos de Ginebra- Bolívar- Centro- Cornelio Reyes- El Alcázar- El Jordán- El Molino- El Prado- El Refugio- La Mansión- Municipal- Prados del Norte- Promesa- Sagi- San José- San Juan Bosco- San Pedro
zip_co_76_3517,76306,763517,rural,763517 - Barranco Alto- Barranco Bajo-  Bello Horizonte-  Cabecera Municipal-  Campo Alegre-  Cocuyos-  Comina-  Costa Rica-  El Guabilo-  El Jardín-  El Sucre-  Flautas-  La Floresta-  Loma Gorda-  Lulos-  Mosoco-  Patio Bonito-  Regaderos-  Valledupar-  Villa Va
zip_co_76_3518,76306,763518,rural,763518 - Juntas- Portugal
zip_co_76_3501,76318,763501,urban,763501 - Sin Informacion de Veredas
zip_co_76_3507,76318,763507,rural,763507 - Sin Informacion de Veredas
zip_co_76_3508,76318,763508,rural,763508 - Canaima- La Cecilia-  Moravia
zip_co_76_4001,76364,764001,urban,764001 - Adrianita- Angel Ma Camacho- Arizona- Aurora- Belalcázar- Belalcázar II- Bello Horizonte- Centenario- Ciro Velazco- Ciudad Sur- Dorado- El Jardín- El Porvenir- El Socorro- Esmeralda- Juan de Ampudia- La Esperanza- La Estación- La Lucha- Las Acacias- Liber
zip_co_76_4007,76364,764007,rural,764007 - Alfaguara- Covicedros- El Rosario- Los Mandarinos
zip_co_76_4008,76364,764008,rural,764008 - Sin Informacion de Veredas
zip_co_76_0510,76377,760510,urban,760510 - Central- La Estación- La Margarita- Municipal- Pueblo Nuevo- Sector La Cancha- Sector Las Palmas- Sector Lejano Oriente- Sector Timbio- Urbanización Francisco Jaramillo- Villanueva
zip_co_76_0517,76377,760517,rural,760517 - Alto Dapa- El Placer-  Montañitas-  Río Grande-  Salazar-  San José-  San Marcos-  Santa Inés-  Yumbillo
zip_co_76_0518,76377,760518,rural,760518 - Sin Informacion de Veredas
zip_co_76_1540,76400,761540,urban,761540 - Bellavista- Bellavista- Belén- Ciudadela Grajales- El Carmen- El Jardín- El Prado- Fátima- Las Brisas- Las Lajas- Popular- San Pedro
zip_co_76_1547,76400,761547,rural,761547 - El Castillo- Potreritos
zip_co_76_1548,76400,761548,rural,761548 - Despensita- Espinal-  La Cayetana-  Sabanazo-  San Luis-  Tejada-  Veraguas
zip_co_76_2510,76403,762510,urban,762510 - Sin Informacion de Veredas
zip_co_76_2517,76403,762517,rural,762517 - Cabecera Municipal- Corcega-  El Alambrado-  El Banco-  Holguín-  Miravalles-  Riveralta-  San José-  Taguales-  Vallecitos
zip_co_76_2501,76497,762501,urban,762501 - Sin Informacion de Veredas
zip_co_76_2507,76497,762507,rural,762507 - Sin Informacion de Veredas
zip_co_76_3531,76520,763531,urban,763531 - Alfonso Lopez- Berlín- Ciudadela Confaunión- Colombia- Concordia- Cooperativa de Trabajadores De Manuelita- Coronado- El Prado- Emilia- Estonia- Fray Luis Amigo- Industrial- Jorge Eliecer Gaitán- La Benedicta- Las Acacias- Llano Grande- Loreto- Mirriñao-
zip_co_76_3532,76520,763532,urban,763532 - Bizerta- Campestre- Danubio- El Bosque- El Jardín- José A Galán- La Libertad- La Orlidia- Los Cristales- Monteclaro- Obrero- Palmeras- Palmeras de Oriente- Popular Modelo- Prados de Oriente- Primero de Mayo- Providencia- San Carlos- San Cayetano- San Jorg
zip_co_76_3533,76520,763533,urban,763533 - Caicelandia- Central- Chapinero- Ciudadela Palmira- Colombina- El Triunfo- El Trébol- Fátima- Independencia- La Trinidad- Las Américas- Las Delicias- Las Victorias- Libertadores- Los Robles- Luis Carlos Galán- Olímpico- Perseverancia- Petruc- Pueblo Nuevo
zip_co_76_3537,76520,763537,rural,763537 - Sin Informacion de Veredas
zip_co_76_3538,76520,763538,rural,763538 - Ciudadela BelÚn
zip_co_76_3539,76520,763539,rural,763539 - Sin Informacion de Veredas
zip_co_76_3547,76520,763547,rural,763547 - Sin Informacion de Veredas
zip_co_76_3550,76563,763550,urban,763550 - Alto del Castillo- Antonio Ricaurte- Bello Horizonte- Berlín- Central- El Bolito- El Cairo- El Jardín- Jorge Eliecer Gaitán- La Bodega- La Colina- La Esperanza- La Libertad- La Lorena- La Misericordia- Las Vegas- Los Comuneros- Manuel José Ramírez- Marsel
zip_co_76_3557,76563,763557,rural,763557 - Sin Informacion de Veredas
zip_co_76_3558,76563,763558,rural,763558 - Sin Informacion de Veredas
zip_co_76_0540,76606,760540,urban,760540 - El Agrado
zip_co_76_0547,76606,760547,rural,760547 - Agua Linda- Agua Mona-  Altos de Zabaleta-  Bajo Zabaleta-  Buen Vivir-  Cabecera Municipal-  Calimita-  El Diamante-  El Silencio-  Italia-  La Albania-  La Belmira-  La Guaira-  La Palma-  Madroñal-  Playa Rica-  Potrerillo-  Puente Tierra-  Río Bravo-
zip_co_76_0548,76606,760548,rural,760548 - El Aguacate- La Soledad
zip_co_76_1030,76616,761030,urban,761030 - Sin Informacion de Veredas
zip_co_76_1037,76616,761037,rural,761037 - Sin Informacion de Veredas
zip_co_76_1038,76616,761038,rural,761038 - Cabecera Municipal- Fenicia-  La Guaira-  Portugal de Piedra
zip_co_76_1550,76622,761550,urban,761550 - Alcazar- Carlos Holguín Sardi- Doña Emma- El Prado- El Rey- Guerrero- Humberto González Narvaez- Ipira- José Joaquín Jaramillo- José María Barbosa- La Asunción- La Ceiba- La Ermita- Llanitos- Los Arrayanes- Los Pinos- Nueva Ermita- Obrero- San José Obrero
zip_co_76_1557,76622,761557,rural,761557 - Cañada Honda- El Guasimo-  El Lucero-  La Despensa-  La Isla-  Las Palmas-  Lindero-  Matecaña-  Samana-  San Pedro
zip_co_76_1558,76622,761558,rural,761558 - El Portal- Simón Bolívar
zip_co_76_3030,76670,763030,urban,763030 - Sin Informacion de Veredas
zip_co_76_3037,76670,763037,rural,763037 - Sin Informacion de Veredas
zip_co_76_3038,76670,763038,rural,763038 - Sin Informacion de Veredas
zip_co_76_2530,76736,762530,urban,762530 - Alfonso Lopez- Alfonso Ossa- Alpes Parte Alta y Parte Baja- Alto de La Cruz- Avas- Belén (Antes Provivienda I Etapa)- Bonanza- Brasil (Antes Provivienda II Etapa)- Cafetero- Cincuentenario- Concordia- El Carmen- El Pinar- Estadio- Fundadores- Gaitán- Gran
zip_co_76_2537,76736,762537,rural,762537 - Limones
zip_co_76_2538,76736,762538,rural,762538 - Bolivia- Quince Letras-  Samaria
zip_co_76_1520,76823,761520,urban,761520 - Centro- El Hobo- El Lázaro- La Troncada- Palermo- San José- Santa Elena
zip_co_76_1527,76823,761527,rural,761527 - El Ballano
zip_co_76_1528,76823,761528,rural,761528 - Colegio AgrÝcola
zip_co_76_1020,76828,761020,urban,761020 - Sin Informacion de Veredas
zip_co_76_1027,76828,761027,rural,761027 - Sin Informacion de Veredas
zip_co_76_1028,76828,761028,rural,761028 - Sin Informacion de Veredas
zip_co_76_3021,76834,763021,urban,763021 - Alvernia- Asoagrin La Santa Cruz- Casas Huertas- Ciudad Campestre- Conjunto Residencial La Villa- Céspedes- Dorado- El Bosque- El Condor II- El Jazmín- El Retiro- El Retiro- Entre Ríos- Estambúl- Ferias- Franciscanos- Fátima- La Inmaculada- La Rivera- Las
zip_co_76_3022,76834,763022,urban,763022 - 350 Años- Asogrin- Bolívar- Buenos Aires- Centro- Comuneros Corazón del Valle- Conjunto Residencial Luisitania- Doce de Octubre- El Descanso- El Pinar- Escobar- La Bastilla- La Ceiba- La Esperanza- La Herradura- La Merced- Las Acacias- Las Delicias- Las N
zip_co_76_3023,76834,763023,urban,763023 - 7 de Agosto- Alameda- Alameda II- Bosques de Maracaibo- Chiminangos- Comfamiliar- Departamental- Diablos Rojos I- Diablos Rojos II- El Bosquecito- El Jardín- El Limonar- El Palmar- El Refugio- Farfán- Flor de La Campana- Guayacanes- Horizonte- Internacion
zip_co_76_3027,76834,763027,rural,763027 - Sin Informacion de Veredas
zip_co_76_3028,76834,763028,rural,763028 - Sin Informacion de Veredas
zip_co_76_3029,76834,763029,rural,763029 - Sin Informacion de Veredas
zip_co_76_2030,76845,762030,urban,762030 - Sin Informacion de Veredas
zip_co_76_2037,76845,762037,rural,762037 - Cabecera Municipal- El Bosque-  El Placer-  La India-  La Montaña-  La Palmera-  La Plata
zip_co_76_1530,76863,761530,urban,761530 - Carlos Holguín- El Comercio- El Guayabito- El Oasis- La Pista- Las Olivas- Los Fundadores- Monserrate
zip_co_76_1537,76863,761537,rural,761537 - Bosqueculebra- Calamar-  Campoalegre-  Chontaduro-  Coconuco-  El Arenillo-  El Balsal-  El Castillo-  El Cedral-  El Diamante-  El Embal-  El Jigual-  El Rubí-  El Silencio-  Guaimaral-  La Arabia-  La Consolida-  La Cristalina-  La Rayada-  La Robleda-
zip_co_76_0550,76869,760550,urban,760550 - Sin Informacion de Veredas
zip_co_76_0557,76869,760557,rural,760557 - Alto del Oso- Ilama-  Santa Rosa-  Tres Puertas
zip_co_76_1040,76890,761040,urban,761040 - Sin Informacion de Veredas
zip_co_76_1047,76890,761047,rural,761047 - Sin Informacion de Veredas
zip_co_76_1048,76890,761048,rural,761048 - El Remolino- Jiguales-  La Cecilia-  La Florida-  La Gaviota-  La Primavera-  La Rivera-  Paramillo
zip_co_76_0501,76892,760501,urban,760501 - Belalcázar- Bellavista- Bolívar- Ciudadela Portales de Comfandi- Dionisio Hernán Calderón- Floral- Fray Peña- Jorge Eliecer Gaitán- La Ceiba- Las Vegas- Lleras- Madrigal- Municipal- Nuevo Horizonte- Pasoancho- Pedregal- Portales de Yummbo- San Fernando- T
zip_co_76_0502,76892,760502,urban,760502 - Alto San Jorge- Asovivir Las Colinas- Buenos Aires- Corvivalle- Imviyumbo San Jorge- Juan Pablo II- La Estancia- La Nueva Estancia- Las Américas- Las Cruces- Panorama- Puerto Isaac- San Jorge
zip_co_76_0507,76892,760507,rural,760507 - La Buitrera- Medio Dapa-  Miravalle Dapa-  Pilas de Dapa
zip_co_76_0508,76892,760508,rural,760508 - El Chocho- Manga Vieja-  Miravalle Norte-  Mulaló-  Paso de La Torre-  Platanares-  Telecom
zip_co_76_2520,76895,762520,urban,762520 - Bolívar- Ciudad Jardín- El Placer- El Quindío- Gonzalo Echeverry- Guamal- La Esperanza- La Inmaculada- La Valvanera- Las Mercedes- Libraida- Pama- Quinto Centenario- San Rafael- Sector Central- Urbanización Ana María- Urbanización Los Almendros- Urbanizac
zip_co_76_2527,76895,762527,rural,762527 - Sin Informacion de Veredas
zip_co_76_2528,76895,762528,rural,762528 - Sin Informacion de Veredas
zip_co_81_0001,81001,810001,urban,810001 - Brisas del Llano- Bulevar de La ceiba- Córdoba- Cabañaas del Río- Cristo Rey- Doce de Octubre- El Bosque- El Porvenir- El Triunfo- Flor de Mi Llano- Fundadores- La Chorrera- La Esperanza- La Granja- Las Américas- Las Corocoras- Libertadores- Los Guarataro
zip_co_81_0007,81001,810007,rural,810007 - Baranca Amarilla- Barranca Amarilla-  Caracol-  El Peligro-  El Peligro-  Punto Fijo-  Punto Fijo-  Villa Nueva
zip_co_81_0008,81001,810008,rural,810008 - Cinaruco- Cinaruco-  La Pastora-  La Pastora-  Las Monas-  Las Monas-  Merecure-  Merecure
zip_co_81_0009,81001,810009,rural,810009 - Buena Vista
zip_co_81_6010,81065,816010,urban,816010 - 20 de Julio- 6 de Enero- Centro- Charalá- La Libertad- Las Flores- Las Palmeras- Nueva Valencia- Obrero- Riveras del Arauca- San Isidro- San Martín- Villa María
zip_co_81_6017,81065,816017,rural,816017 - Aguachica- Angelitos B-  Arauquita_Arauca-  Área Petrolera-  Barranquilla-  Bocas del Bayonero-  Bocas del Jujú-  Brisas del Palmar-  Brisas del Salto-  Brisas del Salto-  Campamento-  Campo Alegre-  Campo Cinco-  Caño Arena-  Caño Boga-  Caño Limon-  Cañ
zip_co_81_6018,81065,816018,rural,816018 - Alto Primore- Arauquita_Arauca-  Brisas de Caranal-  Cuatro de julio-  El Carmen-  El Cusay-  El Futuro-  El Paraiso-  Filipinas-  Gaviota del Caranal-  La Comunidad-  La Comunidad-  La Gloria-  La Reserva-  LA Victoria-  Los Almendros-  Los Colonos-  Los
zip_co_81_6019,81065,816019,rural,816019 - La Conquista- Plata Rica-  Puerto Rico-  San Pedro
zip_co_81_2010,81220,812010,urban,812010 - 20 de Julio- El Centro- El Estero- El Progreso- El Triunfo- Villa Llano
zip_co_81_2017,81220,812017,rural,812017 - Sin Informacion de Veredas
zip_co_81_2018,81220,812018,rural,812018 - Campo Abierto- Juriepe-  La Esperanza-  La Vírgen-  Lejanas de Juriepe-  Los Pasados-  Nueva Antioquia-  Resguardo Indigena-  Santa Bárbara
zip_co_81_2019,81220,812019,rural,812019 - Agualinda- Buenos Aires-  Camoruco-  Comarca-  Corralito-  Cumare-  El Corozo-  El Matal de Flor Amirillo-  La Reforma-  Las Caballos-  Los Laureles-  Matal de Flor Amarillo-  Onaruco-  Santa Bárbara-  Villa Nueva
zip_co_81_4050,81300,814050,urban,814050 - Sin Informacion de Veredas
zip_co_81_4057,81300,814057,rural,814057 - Alpes 1- Arauquita_Arauca-  Bajo Caranal-  Buenos Aires-  El Amparo-  El Cristal-  El Paraiso-  La Cabaña-  La Cristalina-  La Primavera-  La Salve-  La Unión-  Villanueva
zip_co_81_4058,81300,814058,rural,814058 - Buena Vista- Califas-  Campo Hermoso-  Caño Citaga-  Caño Esmeralda-  Caño Seco-  Pato de Agua-  Resguardo Indigena
zip_co_81_3010,81591,813010,urban,813010 - Sin Informacion de Veredas
zip_co_81_3017,81591,813017,rural,813017 - La Conquista- Manatiales-  Manatiales-  San José de Lipa-  San Jose del Lipa-  Zona en disputa
zip_co_81_3018,81591,813018,rural,813018 - Alemania- El Cajaro-  El Guafal-  El Viso-  Las Cruces-  Las Plumas-  Miravalles-  Puerto Colombia-  San Pablo-  San Rafael-  Santa María del Casanare-  Veladero
zip_co_81_5010,81736,815010,urban,815010 - Alfonso Lopez- Centro- Ciudad- Cochise- El Prado- Gaitán- Galán- Jardín- José Vicente 1- José Vicente 2- La Esperanza- La Granja- Las Flores- Las Villas- Los Alpes- Los Libertadores- Modelo- Montebello- Pablo A- Pinzón- Salinas- San Jorge- San Luis- Santa
zip_co_81_5017,81736,815017,rural,815017 - Alto Caño Rojo- Alto La Pava-  Alto San Joaquin-  Alto San Miguel-  Bajo Banadia-  Bajo Pescado-  Banadia-  Banadia Medio-  Brisas del Stocá-  Buenos Aires-  Campo Alegre-  Caño Rojo-  Charo Alto-  Charo Bajo-  Charo Centro-  Cobalongos-  Cuatro Esquinas-
zip_co_81_5018,81736,815018,rural,815018 - Agua Santa- Alpes 2-  Alto Colorada-  Alto Paujilla-  Barrancones-  Bocas de Banadia-  Comuneros-  Guasdalito-  La Paujila-  La Unión-  Las Delicias-  Los Duarte
zip_co_81_4010,81794,814010,urban,814010 - 1 de Mayo- 20 de Julio- Araucaria- Boyacá- Buena Vista- Centro- Cooperativa de Vivienda- Cootramacl- Coovital- Cristo Rey- El Cielo- El Morichal- El Porvenir- El Vergel- El Zamán- Kennedy- La Unión- Las Ferias- San Antonio- San Luis- San Miguel- Santander
zip_co_81_4017,81794,814017,rural,814017 - Amigoscop- Balcón del Llano- Campiña 1- Cobicristas 2- Coobec- Horizonte- Los Caracaros- Los Cristales- Villa Caro- Villa Paola
zip_co_81_4018,81794,814018,rural,814018 - Los Curos- Rionegro
zip_co_85_0001,85001,850001,urban,850001 - 1 de Mayo- Bello Horizonte- Bicentenario- Bon Habitat- Brisas del Cravo- Caribabare- Dalel Barón- Ejército Nacional- El Alcaravan- El Bosque- El Brosquero- El Centro- El Gaván- El Libertador- El Remanso I- El Salitre- El Yarumo- Juan Pablo- La Amistad- La
zip_co_85_0002,85001,850002,urban,850002 - 20 de Julio- 26 de Mayo- Aerocivil- Araguaney- Bellavista- Canaguaros- Central de Abastos- Chavinave- Ciudad Jardín- Ciudadela El Carmen- Comcaja- Comfaboy- Covisedca- El Fical- El Garcero- El Laguito- El Mastranto- El Mastranto II- El Oasis- El Paraíso-
zip_co_85_0007,85001,850007,rural,850007 - Aracal- Araguaney-  Brisas del Cravo-  Brisas del Oriente-  Buenavista Alta-  Buenavista Baja-  Cagui Esperanza-  Cagui Primavera-  Cravo-  El Bajo-  El Gaque-  El Palmar-  El Progreso-  Floreña-  Guamalera-  La Cabaña-  La Colorada-  La Guafilla-  La Lib
zip_co_85_0008,85001,850008,rural,850008 - Camoruco- Colina Campestre- El Pedregal- La Arboleda- Quintas del Llano
zip_co_85_0009,85001,850009,rural,850009 - La Arenosa- La Defensa
zip_co_85_6010,85010,856010,urban,856010 - Cuarto Unete
zip_co_85_6017,85010,856017,rural,856017 - Alto Cunama- Altos De Cupiagua-  Cachiza-  Cagui Milagro-  Cunamá-  Cupiagua-  El Paraiso-  El Triunfo-  Guamal-  Jordán-  La Florida-  La Vegana-  Laureles-  Manoguia-  Monterralo-  Peñalta-  Plan Cunama-  Retiro Milagro-  San Ignacia-  Unete-  Volcan Bl
zip_co_85_6018,85010,856018,rural,856018 - Aguazul- Atalayas-  Bellavista-  Coralta-  El Charte-  El Guineo-  El Milagro-  El Rincon Del Bubuy-  El Rincon La Esmeralda-  El Salitre-  El Tesoro Bubuy-  El Viso-  Iguamena-  La Argelia-  La Esmeralda-  La Esperanza-  Los Guaduales-  Palo Solo-  Piñal
zip_co_85_6019,85010,856019,rural,856019 - Alto Lindo- Bella Vista-  Cerrito-  El Progreso-  Gaviota-  Guadualito-  La Graciela-  La Turúba-  La Union-  La Victoria-  Las Brisas-  Llano Lindo-  Mararabe-  Primavera-  Upanema
zip_co_85_6030,85015,856030,urban,856030 - Centro- Jardín- La Esperanza- San Carlos
zip_co_85_6037,85015,856037,rural,856037 - Sin Informacion de Veredas
zip_co_85_6038,85015,856038,rural,856038 - Modelo
zip_co_85_2010,85125,852010,urban,852010 - Sin Informacion de Veredas
zip_co_85_2017,85125,852017,rural,852017 - Varsovia- Villa Julia
zip_co_85_2018,85125,852018,rural,852018 - Aricoporo- El Café-  El Rubí-  El Suni-  El Zamuco-  La Colombina-  La Reserva-  Las Tijeras-  Morichales-  Puerto Brasilia
zip_co_85_2019,85125,852019,rural,852019 - Altamira- Alto Gracia-  Barranca-  Berlín-  Cabecera Municipal-  Camelias-  Candelaria Alta-  Cañadotes-  Casa Roja-  Chire-  Chorocito-  El Banco de Buenos Aires-  El Cedral-  El Cilantral-  El Oso-  El Porvenir-  El Sarrapio-  Elvecia Rincon-  Guayureme
zip_co_85_1010,85136,851010,urban,851010 - Papayos
zip_co_85_1017,85136,851017,rural,851017 - Arenal- Centro-  Colorados
zip_co_85_4010,85139,854010,urban,854010 - Belgrado- Cabecera Municipal-  Las Islas-  Mata de Piña-  Mundo Nuevo
zip_co_85_4017,85139,854017,rural,854017 - La Armenia- La Consigna-  La Mapora-  La Porfía
zip_co_85_4018,85139,854018,rural,854018 - Campanero- Chavinabe-  El Amparo-  El Socorro-  Guafal-  La Bebea-  La Guinea-  La LLanerita-  Macuco-  Santa Maria
zip_co_85_4019,85139,854019,rural,854019 - Sin Informacion de Veredas
zip_co_85_5010,85162,855010,urban,855010 - Sin Informacion de Veredas
zip_co_85_5017,85162,855017,rural,855017 - Tigrana
