id,name,,000000,accounts/external_id, - ,name,group_id:id,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,144905,bdgtry_sol_144905,niif_sol_144905,144905,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,144910,bdgtry_sol_144910,niif_sol_144910,144910,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,144915,bdgtry_sol_144915,niif_sol_144915,144915,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,144920,bdgtry_sol_144920,niif_sol_144920,144920,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,144925,bdgtry_sol_144925,niif_sol_144925,144925,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1450,1450 - Pagos Por Cuenta De Asociados - Microcr�dito Inmobiliario,145000,bdgtry_sol_1450,niif_sol_1450,1450,Pagos Por Cuenta De Asociados - Microcr�dito Inmobiliario,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145005,bdgtry_sol_145005,niif_sol_145005,145005,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145010,bdgtry_sol_145010,niif_sol_145010,145010,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145015,bdgtry_sol_145015,niif_sol_145015,145015,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145020,bdgtry_sol_145020,niif_sol_145020,145020,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145025,bdgtry_sol_145025,niif_sol_145025,145025,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1451,1451 - Deterioro Microcr�dito Inmobiliario (Cr),145100,bdgtry_sol_1451,niif_sol_1451,1451,Deterioro Microcr�dito Inmobiliario (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145105,bdgtry_sol_145105,niif_sol_145105,145105,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145110,bdgtry_sol_145110,niif_sol_145110,145110,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145115,bdgtry_sol_145115,niif_sol_145115,145115,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145120,bdgtry_sol_145120,niif_sol_145120,145120,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145125,bdgtry_sol_145125,niif_sol_145125,145125,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1452,1452 - Deterioro Intereses Microcr�dito Inmobiliario (Cr),145200,bdgtry_sol_1452,niif_sol_1452,1452,Deterioro Intereses Microcr�dito Inmobiliario (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145205,bdgtry_sol_145205,niif_sol_145205,145205,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145210,bdgtry_sol_145210,niif_sol_145210,145210,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145215,bdgtry_sol_145215,niif_sol_145215,145215,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145220,bdgtry_sol_145220,niif_sol_145220,145220,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145225,bdgtry_sol_145225,niif_sol_145225,145225,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1453,1453 - Deterioro Pagos Por Cuenta De Asociados - Microcr�dito Inmobiliario (Cr),145300,bdgtry_sol_1453,niif_sol_1453,1453,Deterioro Pagos Por Cuenta De Asociados - Microcr�dito Inmobiliario (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145305,bdgtry_sol_145305,niif_sol_145305,145305,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145310,bdgtry_sol_145310,niif_sol_145310,145310,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145315,bdgtry_sol_145315,niif_sol_145315,145315,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145320,bdgtry_sol_145320,niif_sol_145320,145320,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145325,bdgtry_sol_145325,niif_sol_145325,145325,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1454,1454 - Microcr�dito Empresarial - Garant�a Admisible,145400,bdgtry_sol_1454,niif_sol_1454,1454,Microcr�dito Empresarial - Garant�a Admisible,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145405,bdgtry_sol_145405,niif_sol_145405,145405,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145410,bdgtry_sol_145410,niif_sol_145410,145410,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145415,bdgtry_sol_145415,niif_sol_145415,145415,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145420,bdgtry_sol_145420,niif_sol_145420,145420,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145425,bdgtry_sol_145425,niif_sol_145425,145425,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1455,1455 - Microcr�dito Empresarial - Otras Garant�as,145500,bdgtry_sol_1455,niif_sol_1455,1455,Microcr�dito Empresarial - Otras Garant�as,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145505,bdgtry_sol_145505,niif_sol_145505,145505,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145510,bdgtry_sol_145510,niif_sol_145510,145510,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145515,bdgtry_sol_145515,niif_sol_145515,145515,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145520,bdgtry_sol_145520,niif_sol_145520,145520,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145525,bdgtry_sol_145525,niif_sol_145525,145525,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1456,1456 - Intereses Microcr�dito Empresarial,145600,bdgtry_sol_1456,niif_sol_1456,1456,Intereses Microcr�dito Empresarial,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145605,bdgtry_sol_145605,niif_sol_145605,145605,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145610,bdgtry_sol_145610,niif_sol_145610,145610,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145615,bdgtry_sol_145615,niif_sol_145615,145615,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145620,bdgtry_sol_145620,niif_sol_145620,145620,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145625,bdgtry_sol_145625,niif_sol_145625,145625,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1457,1457 - Pagos Por Cuenta De Asociados - Microcr�dito Empresarial,145700,bdgtry_sol_1457,niif_sol_1457,1457,Pagos Por Cuenta De Asociados - Microcr�dito Empresarial,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145705,bdgtry_sol_145705,niif_sol_145705,145705,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145710,bdgtry_sol_145710,niif_sol_145710,145710,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145715,bdgtry_sol_145715,niif_sol_145715,145715,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145720,bdgtry_sol_145720,niif_sol_145720,145720,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145725,bdgtry_sol_145725,niif_sol_145725,145725,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1458,1458 - Deterioro Microcr�dito Empresarial (Cr),145800,bdgtry_sol_1458,niif_sol_1458,1458,Deterioro Microcr�dito Empresarial (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145805,bdgtry_sol_145805,niif_sol_145805,145805,Categor�a A Riesgo Normal Garant�a Admisible,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145810,bdgtry_sol_145810,niif_sol_145810,145810,Categor�a A Riesgo Normal Otras Garant�as,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145815,bdgtry_sol_145815,niif_sol_145815,145815,Categor�a B Riesgo Aceptable Garant�a Admisible,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145820,bdgtry_sol_145820,niif_sol_145820,145820,Categor�a B Riesgo Aceptable Otras Garant�as,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145825,bdgtry_sol_145825,niif_sol_145825,145825,Categor�a C Riesgo Apreciable Garant�a Admisible,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145830,bdgtry_sol_145830,niif_sol_145830,145830,Categor�a C Riesgo Apreciable Otras Garant�as,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145835,bdgtry_sol_145835,niif_sol_145835,145835,Categor�a D Riesgo Significativo Garant�a Admisible,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145840,bdgtry_sol_145840,niif_sol_145840,145840,Categor�a D Riesgo Significativo Otras Garant�as,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145845,bdgtry_sol_145845,niif_sol_145845,145845,Categor�a E Riesgo De Incobrabilidad Garant�a Admisible,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145850,bdgtry_sol_145850,niif_sol_145850,145850,Categor�a E Riesgo De Incobrabilidad Otras Garant�as,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1459,1459 - Deterioro Intereses Microcr�dito Empresarial (Cr),145900,bdgtry_sol_1459,niif_sol_1459,1459,Deterioro Intereses Microcr�dito Empresarial (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,145905,bdgtry_sol_145905,niif_sol_145905,145905,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145910,bdgtry_sol_145910,niif_sol_145910,145910,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145915,bdgtry_sol_145915,niif_sol_145915,145915,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145920,bdgtry_sol_145920,niif_sol_145920,145920,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,145925,bdgtry_sol_145925,niif_sol_145925,145925,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1460,1460 - Deterioro Pagos Por Cuenta De Asociados - Microcr�dito Empresarial (Cr),146000,bdgtry_sol_1460,niif_sol_1460,1460,Deterioro Pagos Por Cuenta De Asociados - Microcr�dito Empresarial (Cr),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,146005,bdgtry_sol_146005,niif_sol_146005,146005,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146010,bdgtry_sol_146010,niif_sol_146010,146010,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146015,bdgtry_sol_146015,niif_sol_146015,146015,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146020,bdgtry_sol_146020,niif_sol_146020,146020,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146025,bdgtry_sol_146025,niif_sol_146025,146025,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1461,1461 - Cr�ditos Comerciales - Garant�a Admisible,146100,bdgtry_sol_1461,niif_sol_1461,1461,Cr�ditos Comerciales - Garant�a Admisible,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,146105,bdgtry_sol_146105,niif_sol_146105,146105,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146110,bdgtry_sol_146110,niif_sol_146110,146110,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146115,bdgtry_sol_146115,niif_sol_146115,146115,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146120,bdgtry_sol_146120,niif_sol_146120,146120,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146125,bdgtry_sol_146125,niif_sol_146125,146125,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1462,1462 - Cr�ditos Comerciales - Otras Garant�as,146200,bdgtry_sol_1462,niif_sol_1462,1462,Cr�ditos Comerciales - Otras Garant�as,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,146205,bdgtry_sol_146205,niif_sol_146205,146205,Categor�a A Riesgo Normal,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146210,bdgtry_sol_146210,niif_sol_146210,146210,Categor�a B Riesgo Aceptable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146215,bdgtry_sol_146215,niif_sol_146215,146215,Categor�a C Riesgo Apreciable,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146220,bdgtry_sol_146220,niif_sol_146220,146220,Categor�a D Riesgo Significativo,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
,,146225,bdgtry_sol_146225,niif_sol_146225,146225,Categor�a E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,account.data_account_type_current_assets,chart_template_niif_solidario,aat_1008_1315_N
bdgtry_sol_1463,1463 - Intereses Cr�ditos Comerciales,146300,bdgtry_sol_1463,niif_sol_1463,1463,Intereses Cr�ditos Comerciales,,0,account.data_account_off_sheet,chart_template_niif_solidario,
