id,name,description,chart_template_id:id,type_tax_use,amount,sequence,price_include,tax_group_id:id,invoice_repartition_line_ids/id,invoice_repartition_line_ids/repartition_type,invoice_repartition_line_ids/factor_percent,invoice_repartition_line_ids/account_id:id,refund_repartition_line_ids/id,refund_repartition_line_ids/repartition_type,refund_repartition_line_ids/factor_percent,refund_repartition_line_ids/account_id:id
tax_tem_niif_fin_impco_8gt,Consumo 8%,Consumo8%,chart_template_niif_financiero,sale,8,20,FALSE,tax_group_ic_02,tax_tem_niif_fin_base_fin_impco_8gt,base,,,tax_tem_niif_sol_base_sol_impco_8gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_impco_8gt,tax,100,niif_fin_550535,tax_tem_niif_sol_tax_sol_impco_8gt_rfnd,tax,100,niif_fin_550535
tax_tem_niif_fin_impco_8lt,Consumo 8%<,Consumo8%,chart_template_niif_financiero,purchase,8,21,FALSE,tax_group_ic_02,tax_tem_niif_fin_base_fin_impco_8lt,base,,,tax_tem_niif_sol_base_sol_impco_8lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_impco_8lt,tax,100,niif_fin_550535,tax_tem_niif_sol_tax_sol_impco_8lt_rfnd,tax,100,niif_fin_550535
tax_tem_niif_fin_impco_8gt_inc,[Consumo 8%],[Consumo8%],chart_template_niif_financiero,sale,8,22,TRUE,tax_group_ic_02,tax_tem_niif_fin_base_fin_impco_8gt_inc,base,,,tax_tem_niif_sol_base_sol_impco_8gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_impco_8gt_inc,tax,100,niif_fin_550535,tax_tem_niif_sol_tax_sol_impco_8gt_inc_rfnd,tax,100,niif_fin_550535
tax_tem_niif_fin_impco_8lt_inc,[Consumo 8%]<,[Consumo8%],chart_template_niif_financiero,purchase,8,23,TRUE,tax_group_ic_02,tax_tem_niif_fin_base_fin_impco_8lt_inc,base,,,tax_tem_niif_sol_base_sol_impco_8lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_impco_8lt_inc,tax,100,niif_fin_550535,tax_tem_niif_sol_tax_sol_impco_8lt_inc_rfnd,tax,100,niif_fin_550535
tax_tem_niif_fin_iva_5gt,Iva 5%,Iva5%,chart_template_niif_financiero,sale,5,24,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_5gt,base,,,tax_tem_niif_sol_base_sol_iva_5gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_5gt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_5gt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_8gt,Iva 8%,Iva8%,chart_template_niif_financiero,sale,8,25,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_8gt,base,,,tax_tem_niif_sol_base_sol_iva_8gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_8gt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_8gt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_5lt,Iva 5%<,Iva5%,chart_template_niif_financiero,purchase,5,26,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_5lt,base,,,tax_tem_niif_sol_base_sol_iva_5lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_5lt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_5lt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_8lt,Iva 8%<,Iva8%,chart_template_niif_financiero,purchase,8,27,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_8lt,base,,,tax_tem_niif_sol_base_sol_iva_8lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_8lt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_8lt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_5gt_inc,[Iva 5%],[Iva5%],chart_template_niif_financiero,sale,5,28,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_5gt_inc,base,,,tax_tem_niif_sol_base_sol_iva_5gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_5gt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_5gt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_8gt_inc,[Iva 8%],[Iva8%],chart_template_niif_financiero,sale,8,29,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_8gt_inc,base,,,tax_tem_niif_sol_base_sol_iva_8gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_8gt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_8gt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_5lt_inc,[Iva 5%]<,[Iva5%],chart_template_niif_financiero,purchase,5,30,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_5lt_inc,base,,,tax_tem_niif_sol_base_sol_iva_5lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_5lt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_5lt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_8lt_inc,[Iva 8%]<,[Iva8%],chart_template_niif_financiero,purchase,8,31,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_8lt_inc,base,,,tax_tem_niif_sol_base_sol_iva_8lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_8lt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_8lt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_16gt,Iva 16%,Iva16%,chart_template_niif_financiero,sale,16,32,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_16gt,base,,,tax_tem_niif_sol_base_sol_iva_16gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_16gt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_16gt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_16lt,Iva 16%<,Iva16%,chart_template_niif_financiero,purchase,16,33,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_16lt,base,,,tax_tem_niif_sol_base_sol_iva_16lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_16lt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_16lt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_16gt_inc,[Iva 16%],[Iva16%],chart_template_niif_financiero,sale,16,34,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_16gt_inc,base,,,tax_tem_niif_sol_base_sol_iva_16gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_16gt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_16gt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_16lt_inc,[Iva 16%]<,[Iva16%],chart_template_niif_financiero,purchase,16,35,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_16lt_inc,base,,,tax_tem_niif_sol_base_sol_iva_16lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_16lt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_16lt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19gt,Iva 19%,Iva19%,chart_template_niif_financiero,sale,19,36,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19gt,base,,,tax_tem_niif_sol_base_sol_iva_19gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19gt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19gt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19sgt,Iva 19%s,Iva19%s,chart_template_niif_financiero,sale,19,37,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19sgt,base,,,tax_tem_niif_sol_base_sol_iva_19sgt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19sgt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19sgt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19lt,Iva 19%<,Iva19%,chart_template_niif_financiero,purchase,19,38,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19lt,base,,,tax_tem_niif_sol_base_sol_iva_19lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19lt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19lt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19slt,Iva 19%s<,Iva19%s,chart_template_niif_financiero,purchase,19,39,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19slt,base,,,tax_tem_niif_sol_base_sol_iva_19slt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19slt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19slt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19gt_inc,[Iva 19%],[Iva19%],chart_template_niif_financiero,sale,19,40,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19gt_inc,base,,,tax_tem_niif_sol_base_sol_iva_19gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19gt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19gt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19sgt_inc,[Iva 19%s],[Iva19%s],chart_template_niif_financiero,sale,19,41,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19sgt_inc,base,,,tax_tem_niif_sol_base_sol_iva_19sgt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19sgt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19sgt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19slt_inc,[Iva 19%s]<,[Iva19%s],chart_template_niif_financiero,purchase,19,42,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19slt_inc,base,,,tax_tem_niif_sol_base_sol_iva_19slt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19slt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19slt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_19lt_inc,[Iva 19%]<,[Iva19%],chart_template_niif_financiero,purchase,19,43,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_19lt_inc,base,,,tax_tem_niif_sol_base_sol_iva_19lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_19lt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_19lt_inc_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_exe_0gt,Exento 0%,Exto0%,chart_template_niif_financiero,sale,0,44,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exe_0gt,base,,,tax_tem_niif_sol_base_sol_exe_0gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exe_0gt,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exe_0gt_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exc_0gt,Excluido 0%,Exdo0%,chart_template_niif_financiero,sale,0,45,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exc_0gt,base,,,tax_tem_niif_sol_base_sol_exc_0gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exc_0gt,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exc_0gt_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exe_0lt,Exento 0%<,Exto0%,chart_template_niif_financiero,purchase,0,46,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exe_0lt,base,,,tax_tem_niif_sol_base_sol_exe_0lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exe_0lt,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exe_0lt_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_iva_0gt,Iva 0%,Iva0%,chart_template_niif_financiero,sale,0,47,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_0gt,base,,,tax_tem_niif_sol_base_sol_iva_0gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_0gt,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_iva_0gt_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exe_0gt_inc,[Exento 0%],[Exto0%],chart_template_niif_financiero,sale,0,48,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exe_0gt_inc,base,,,tax_tem_niif_sol_base_sol_exe_0gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exe_0gt_inc,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exe_0gt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exe_0lt_inc,[Exento 0%]<,[Exto0%],chart_template_niif_financiero,purchase,0,49,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exe_0lt_inc,base,,,tax_tem_niif_sol_base_sol_exe_0lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exe_0lt_inc,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exe_0lt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exc_0lt,Excluido 0%<,Exdo0%,chart_template_niif_financiero,purchase,0,50,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exc_0lt,base,,,tax_tem_niif_sol_base_sol_exc_0lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exc_0lt,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exc_0lt_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exc_0gt_inc,[Excluido 0%],[Exdo0%],chart_template_niif_financiero,sale,0,51,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exc_0gt_inc,base,,,tax_tem_niif_sol_base_sol_exc_0gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exc_0gt_inc,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exc_0gt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_exc_0lt_inc,[Excluido 0%]<,[Exdo0%],chart_template_niif_financiero,purchase,0,52,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_exc_0lt_inc,base,,,tax_tem_niif_sol_base_sol_exc_0lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_exc_0lt_inc,tax,100,niif_fin_251095,tax_tem_niif_sol_tax_sol_exc_0lt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_iva_0lt,Iva 0%<,Iva0%,chart_template_niif_financiero,purchase,0,53,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_0lt,base,,,tax_tem_niif_sol_base_sol_iva_0lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_0lt,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_0lt_rfnd,tax,100,niif_fin_250340
tax_tem_niif_fin_iva_0gt_inc,[Iva 0%],[Iva0%],chart_template_niif_financiero,sale,0,54,FALSE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_0gt_inc,base,,,tax_tem_niif_sol_base_sol_iva_0gt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_0gt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_0gt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_iva_0lt_inc,[Iva 0%]<,[Iva0%],chart_template_niif_financiero,purchase,0,55,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_iva_0lt_inc,base,,,tax_tem_niif_sol_base_sol_iva_0lt_inc_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_iva_0lt_inc,tax,100,niif_fin_250340,tax_tem_niif_sol_tax_sol_iva_0lt_inc_rfnd,tax,100,niif_fin_251095
tax_tem_niif_fin_ica_2gt_bs,Ica 2‰\,Ica2‰\,chart_template_niif_financiero,sale,0.2,56,TRUE,tax_group_iva_01,tax_tem_niif_fin_base_fin_ica_2gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_2gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_2gt_bs,tax,100,niif_fin_560564,tax_tem_niif_sol_tax_sol_ica_2gt_bs_rfnd,tax,100,niif_fin_560564
tax_tem_niif_fin_rteica_2gt,RteIca 2‰,RteIca2‰,chart_template_niif_financiero,sale,-0.2,57,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_2gt,base,,,tax_tem_niif_sol_base_sol_rteica_2gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_2gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_2gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_2gt_sl,Ica 2‰/,Ica2‰/,chart_template_niif_financiero,sale,-0.2,58,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_2gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_2gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_2gt_sl,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_ica_2gt_sl_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_rteica_2lt,RteIca 2‰<,RteIca2‰,chart_template_niif_financiero,purchase,-0.2,59,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_2lt,base,,,tax_tem_niif_sol_base_sol_rteica_2lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_2lt,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_rteica_2lt_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_ica_2_5gt_bs,Ica 2.5‰\,Ica2.5‰\,chart_template_niif_financiero,sale,0.25,60,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_2_5gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_2_5gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_2_5gt_bs,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_ica_2_5gt_bs_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_rteica_2_5gt,RteIca 2.5‰,RteIca2.5‰,chart_template_niif_financiero,sale,-0.25,61,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_2_5gt,base,,,tax_tem_niif_sol_base_sol_rteica_2_5gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_2_5gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_2_5gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_2_5gt_sl,Ica 2.5‰/,Ica2.5‰/,chart_template_niif_financiero,sale,-0.25,62,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_2_5gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_2_5gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_2_5gt_sl,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_ica_2_5gt_sl_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_rteica_2_5lt,RteIca 2.5‰<,RteIca2.5‰,chart_template_niif_financiero,purchase,-0.25,63,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_2_5lt,base,,,tax_tem_niif_sol_base_sol_rteica_2_5lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_2_5lt,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_rteica_2_5lt_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_ica_3gt_bs,Ica 3‰\,Ica3‰\,chart_template_niif_financiero,sale,0.3,64,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_3gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_3gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_3gt_bs,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_ica_3gt_bs_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_rteica_3gt,RteIca 3‰,RteIca3‰,chart_template_niif_financiero,sale,-0.3,65,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_3gt,base,,,tax_tem_niif_sol_base_sol_rteica_3gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_3gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_3gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_3gt_sl,Ica 3‰/,Ica3‰/,chart_template_niif_financiero,sale,-0.3,66,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_3gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_3gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_3gt_sl,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_ica_3gt_sl_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_rteica_3lt,RteIca 3‰<,RteIca3‰,chart_template_niif_financiero,purchase,-0.3,67,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_3lt,base,,,tax_tem_niif_sol_base_sol_rteica_3lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_3lt,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_rteica_3lt_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_ica_4_14gt_bs,Ica 4.14‰\,Ica4.14‰\,chart_template_niif_financiero,sale,0.414,68,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_4_14gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_4_14gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_4_14gt_bs,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_ica_4_14gt_bs_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_rteica_4_14gt,RteIca 4.14‰,RteIca4.14‰,chart_template_niif_financiero,sale,-0.414,69,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_4_14gt,base,,,tax_tem_niif_sol_base_sol_rteica_4_14gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_4_14gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_4_14gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_4_14gt_sl,Ica 4.14‰/,Ica4.14‰/,chart_template_niif_financiero,sale,-0.414,70,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_4_14gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_4_14gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_4_14gt_sl,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_ica_4_14gt_sl_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_rteica_4_14lt,RteIca 4.14‰<,RteIca4.14‰,chart_template_niif_financiero,purchase,-0.414,71,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_4_14lt,base,,,tax_tem_niif_sol_base_sol_rteica_4_14lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_4_14lt,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_rteica_4_14lt_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_ica_5gt_bs,Ica 5‰\,Ica5‰\,chart_template_niif_financiero,sale,0.5,72,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_5gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_5gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_5gt_bs,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_ica_5gt_bs_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_rteica_5gt,RteIca 5‰,RteIca5‰,chart_template_niif_financiero,sale,-0.5,73,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_5gt,base,,,tax_tem_niif_sol_base_sol_rteica_5gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_5gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_5gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_5gt_sl,Ica 5‰/,Ica5‰/,chart_template_niif_financiero,sale,-0.5,74,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_5gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_5gt_sl_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_5gt_sl,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_ica_5gt_sl_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_rteica_5lt,RteIca 5‰<,RteIca5‰,chart_template_niif_financiero,purchase,-0.5,75,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_5lt,base,,,tax_tem_niif_sol_base_sol_rteica_5lt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_5lt,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_rteica_5lt_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_ica_5_4gt_bs,Ica 5.4‰\,Ica5.4‰\,chart_template_niif_financiero,sale,0.54,76,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_5_4gt_bs,base,,,tax_tem_niif_sol_base_sol_ica_5_4gt_bs_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_ica_5_4gt_bs,tax,100,niif_fin_191005,tax_tem_niif_sol_tax_sol_ica_5_4gt_bs_rfnd,tax,100,niif_fin_191005
tax_tem_niif_fin_rteica_5_4gt,RteIca 5.4‰,RteIca5.4‰,chart_template_niif_financiero,sale,-0.54,77,FALSE,tax_group_ica_03,tax_tem_niif_fin_base_fin_rteica_5_4gt,base,,,tax_tem_niif_sol_base_sol_rteica_5_4gt_rfnd,base,,
,,,,,,,,,tax_tem_niif_fin_tax_fin_rteica_5_4gt,tax,100,niif_fin_250310,tax_tem_niif_sol_tax_sol_rteica_5_4gt_rfnd,tax,100,niif_fin_250310
tax_tem_niif_fin_ica_5_4gt_sl,Ica 5.4‰/,Ica5.4‰/,chart_template_niif_financiero,sale,-0.54,78,FALSE,tax_group_rteica_07,tax_tem_niif_fin_base_fin_ica_5_4gt_sl,base,,,tax_tem_niif_sol_base_sol_ica_5_4gt_sl_rfnd,base,,
