id,invoice_tax_id:id,repartition_type,factor_percent,account_id:id,refund_tax_id:id
tax_tem_niif_sol_tax_exc_0gt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exc_0gt
tax_tem_niif_sol_base_exc_0gt_inc,tax_tem_niif_sol_exc_0gt_inc,base,,,
tax_tem_niif_sol_tax_exc_0gt_inc,tax_tem_niif_sol_exc_0gt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exc_0gt_inc_rfnd,,base,,,tax_tem_niif_sol_exc_0gt_inc
tax_tem_niif_sol_tax_exc_0gt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exc_0gt_inc
tax_tem_niif_sol_base_exc_0lt,tax_tem_niif_sol_exc_0lt,base,,,
tax_tem_niif_sol_tax_exc_0lt,tax_tem_niif_sol_exc_0lt,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exc_0lt_rfnd,,base,,,tax_tem_niif_sol_exc_0lt
tax_tem_niif_sol_tax_exc_0lt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exc_0lt
tax_tem_niif_sol_base_exc_0lt_inc,tax_tem_niif_sol_exc_0lt_inc,base,,,
tax_tem_niif_sol_tax_exc_0lt_inc,tax_tem_niif_sol_exc_0lt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exc_0lt_inc_rfnd,,base,,,tax_tem_niif_sol_exc_0lt_inc
tax_tem_niif_sol_tax_exc_0lt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exc_0lt_inc
tax_tem_niif_sol_base_exe_0gt,tax_tem_niif_sol_exe_0gt,base,,,
tax_tem_niif_sol_tax_exe_0gt,tax_tem_niif_sol_exe_0gt,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exe_0gt_rfnd,,base,,,tax_tem_niif_sol_exe_0gt
tax_tem_niif_sol_tax_exe_0gt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exe_0gt
tax_tem_niif_sol_base_exe_0gt_inc,tax_tem_niif_sol_exe_0gt_inc,base,,,
tax_tem_niif_sol_tax_exe_0gt_inc,tax_tem_niif_sol_exe_0gt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exe_0gt_inc_rfnd,,base,,,tax_tem_niif_sol_exe_0gt_inc
tax_tem_niif_sol_tax_exe_0gt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exe_0gt_inc
tax_tem_niif_sol_base_exe_0lt,tax_tem_niif_sol_exe_0lt,base,,,
tax_tem_niif_sol_tax_exe_0lt,tax_tem_niif_sol_exe_0lt,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exe_0lt_rfnd,,base,,,tax_tem_niif_sol_exe_0lt
tax_tem_niif_sol_tax_exe_0lt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exe_0lt
tax_tem_niif_sol_base_exe_0lt_inc,tax_tem_niif_sol_exe_0lt_inc,base,,,
tax_tem_niif_sol_tax_exe_0lt_inc,tax_tem_niif_sol_exe_0lt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_exe_0lt_inc_rfnd,,base,,,tax_tem_niif_sol_exe_0lt_inc
tax_tem_niif_sol_tax_exe_0lt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_exe_0lt_inc
tax_tem_niif_sol_base_gmf_4gt,tax_tem_niif_sol_gmf_4gt,base,,,
tax_tem_niif_sol_tax_gmf_4gt,tax_tem_niif_sol_gmf_4gt,tax,100,niif_sol_243585,
tax_tem_niif_sol_base_gmf_4gt_rfnd,,base,,,tax_tem_niif_sol_gmf_4gt
tax_tem_niif_sol_tax_gmf_4gt_rfnd,,tax,100,niif_sol_243585,tax_tem_niif_sol_gmf_4gt
tax_tem_niif_sol_base_gmf_4gt_bs,tax_tem_niif_sol_gmf_4gt_bs,base,,,
tax_tem_niif_sol_tax_gmf_4gt_bs,tax_tem_niif_sol_gmf_4gt_bs,tax,100,niif_sol_243585,
tax_tem_niif_sol_base_gmf_4gt_bs_rfnd,,base,,,tax_tem_niif_sol_gmf_4gt_bs
tax_tem_niif_sol_tax_gmf_4gt_bs_rfnd,,tax,100,niif_sol_243585,tax_tem_niif_sol_gmf_4gt_bs
tax_tem_niif_sol_base_gmf_4gt_sl,tax_tem_niif_sol_gmf_4gt_sl,base,,,
tax_tem_niif_sol_tax_gmf_4gt_sl,tax_tem_niif_sol_gmf_4gt_sl,tax,100,niif_sol_164005,
tax_tem_niif_sol_base_gmf_4gt_sl_rfnd,,base,,,tax_tem_niif_sol_gmf_4gt_sl
tax_tem_niif_sol_tax_gmf_4gt_sl_rfnd,,tax,100,niif_sol_164005,tax_tem_niif_sol_gmf_4gt_sl
tax_tem_niif_sol_base_ica_10gt_bs,tax_tem_niif_sol_ica_10gt_bs,base,,,
tax_tem_niif_sol_tax_ica_10gt_bs,tax_tem_niif_sol_ica_10gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_10gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_10gt_bs
tax_tem_niif_sol_tax_ica_10gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_10gt_bs
tax_tem_niif_sol_base_ica_10gt_sl,tax_tem_niif_sol_ica_10gt_sl,base,,,
tax_tem_niif_sol_tax_ica_10gt_sl,tax_tem_niif_sol_ica_10gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_10gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_10gt_sl
tax_tem_niif_sol_tax_ica_10gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_10gt_sl
tax_tem_niif_sol_base_ica_11_04gt_bs,tax_tem_niif_sol_ica_11_04gt_bs,base,,,
tax_tem_niif_sol_tax_ica_11_04gt_bs,tax_tem_niif_sol_ica_11_04gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_11_04gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_11_04gt_bs
tax_tem_niif_sol_tax_ica_11_04gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_11_04gt_bs
tax_tem_niif_sol_base_ica_11_04gt_sl,tax_tem_niif_sol_ica_11_04gt_sl,base,,,
tax_tem_niif_sol_tax_ica_11_04gt_sl,tax_tem_niif_sol_ica_11_04gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_11_04gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_11_04gt_sl
tax_tem_niif_sol_tax_ica_11_04gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_11_04gt_sl
tax_tem_niif_sol_base_ica_11gt_bs,tax_tem_niif_sol_ica_11gt_bs,base,,,
tax_tem_niif_sol_tax_ica_11gt_bs,tax_tem_niif_sol_ica_11gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_11gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_11gt_bs
tax_tem_niif_sol_tax_ica_11gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_11gt_bs
tax_tem_niif_sol_base_ica_11gt_sl,tax_tem_niif_sol_ica_11gt_sl,base,,,
tax_tem_niif_sol_tax_ica_11gt_sl,tax_tem_niif_sol_ica_11gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_11gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_11gt_sl
tax_tem_niif_sol_tax_ica_11gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_11gt_sl
tax_tem_niif_sol_base_ica_13_8gt_bs,tax_tem_niif_sol_ica_13_8gt_bs,base,,,
tax_tem_niif_sol_tax_ica_13_8gt_bs,tax_tem_niif_sol_ica_13_8gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_13_8gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_13_8gt_bs
tax_tem_niif_sol_tax_ica_13_8gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_13_8gt_bs
tax_tem_niif_sol_base_ica_13_8gt_sl,tax_tem_niif_sol_ica_13_8gt_sl,base,,,
tax_tem_niif_sol_tax_ica_13_8gt_sl,tax_tem_niif_sol_ica_13_8gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_13_8gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_13_8gt_sl
tax_tem_niif_sol_tax_ica_13_8gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_13_8gt_sl
tax_tem_niif_sol_base_ica_2_5gt_bs,tax_tem_niif_sol_ica_2_5gt_bs,base,,,
tax_tem_niif_sol_tax_ica_2_5gt_bs,tax_tem_niif_sol_ica_2_5gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_2_5gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_2_5gt_bs
tax_tem_niif_sol_tax_ica_2_5gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_2_5gt_bs
tax_tem_niif_sol_base_ica_2_5gt_sl,tax_tem_niif_sol_ica_2_5gt_sl,base,,,
tax_tem_niif_sol_tax_ica_2_5gt_sl,tax_tem_niif_sol_ica_2_5gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_2_5gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_2_5gt_sl
tax_tem_niif_sol_tax_ica_2_5gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_2_5gt_sl
tax_tem_niif_sol_base_ica_2gt_bs,tax_tem_niif_sol_ica_2gt_bs,base,,,
tax_tem_niif_sol_tax_ica_2gt_bs,tax_tem_niif_sol_ica_2gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_2gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_2gt_bs
tax_tem_niif_sol_tax_ica_2gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_2gt_bs
tax_tem_niif_sol_base_ica_2gt_sl,tax_tem_niif_sol_ica_2gt_sl,base,,,
tax_tem_niif_sol_tax_ica_2gt_sl,tax_tem_niif_sol_ica_2gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_2gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_2gt_sl
tax_tem_niif_sol_tax_ica_2gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_2gt_sl
tax_tem_niif_sol_base_ica_3gt_bs,tax_tem_niif_sol_ica_3gt_bs,base,,,
tax_tem_niif_sol_tax_ica_3gt_bs,tax_tem_niif_sol_ica_3gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_3gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_3gt_bs
tax_tem_niif_sol_tax_ica_3gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_3gt_bs
tax_tem_niif_sol_base_ica_3gt_sl,tax_tem_niif_sol_ica_3gt_sl,base,,,
tax_tem_niif_sol_tax_ica_3gt_sl,tax_tem_niif_sol_ica_3gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_3gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_3gt_sl
tax_tem_niif_sol_tax_ica_3gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_3gt_sl
tax_tem_niif_sol_base_ica_4_14gt_bs,tax_tem_niif_sol_ica_4_14gt_bs,base,,,
tax_tem_niif_sol_tax_ica_4_14gt_bs,tax_tem_niif_sol_ica_4_14gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_4_14gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_4_14gt_bs
tax_tem_niif_sol_tax_ica_4_14gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_4_14gt_bs
tax_tem_niif_sol_base_ica_4_14gt_sl,tax_tem_niif_sol_ica_4_14gt_sl,base,,,
tax_tem_niif_sol_tax_ica_4_14gt_sl,tax_tem_niif_sol_ica_4_14gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_4_14gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_4_14gt_sl
tax_tem_niif_sol_tax_ica_4_14gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_4_14gt_sl
tax_tem_niif_sol_base_ica_5_4gt_bs,tax_tem_niif_sol_ica_5_4gt_bs,base,,,
tax_tem_niif_sol_tax_ica_5_4gt_bs,tax_tem_niif_sol_ica_5_4gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_5_4gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_5_4gt_bs
tax_tem_niif_sol_tax_ica_5_4gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_5_4gt_bs
tax_tem_niif_sol_base_ica_5_4gt_sl,tax_tem_niif_sol_ica_5_4gt_sl,base,,,
tax_tem_niif_sol_tax_ica_5_4gt_sl,tax_tem_niif_sol_ica_5_4gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_5_4gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_5_4gt_sl
tax_tem_niif_sol_tax_ica_5_4gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_5_4gt_sl
tax_tem_niif_sol_base_ica_5gt_bs,tax_tem_niif_sol_ica_5gt_bs,base,,,
tax_tem_niif_sol_tax_ica_5gt_bs,tax_tem_niif_sol_ica_5gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_5gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_5gt_bs
tax_tem_niif_sol_tax_ica_5gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_5gt_bs
tax_tem_niif_sol_base_ica_5gt_sl,tax_tem_niif_sol_ica_5gt_sl,base,,,
tax_tem_niif_sol_tax_ica_5gt_sl,tax_tem_niif_sol_ica_5gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_5gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_5gt_sl
tax_tem_niif_sol_tax_ica_5gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_5gt_sl
tax_tem_niif_sol_base_ica_6_9gt_bs,tax_tem_niif_sol_ica_6_9gt_bs,base,,,
tax_tem_niif_sol_tax_ica_6_9gt_bs,tax_tem_niif_sol_ica_6_9gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_6_9gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_6_9gt_bs
tax_tem_niif_sol_tax_ica_6_9gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_6_9gt_bs
tax_tem_niif_sol_base_ica_6_9gt_sl,tax_tem_niif_sol_ica_6_9gt_sl,base,,,
tax_tem_niif_sol_tax_ica_6_9gt_sl,tax_tem_niif_sol_ica_6_9gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_6_9gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_6_9gt_sl
tax_tem_niif_sol_tax_ica_6_9gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_6_9gt_sl
tax_tem_niif_sol_base_ica_6gt_bs,tax_tem_niif_sol_ica_6gt_bs,base,,,
tax_tem_niif_sol_tax_ica_6gt_bs,tax_tem_niif_sol_ica_6gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_6gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_6gt_bs
tax_tem_niif_sol_tax_ica_6gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_6gt_bs
tax_tem_niif_sol_base_ica_6gt_sl,tax_tem_niif_sol_ica_6gt_sl,base,,,
tax_tem_niif_sol_tax_ica_6gt_sl,tax_tem_niif_sol_ica_6gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_6gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_6gt_sl
tax_tem_niif_sol_tax_ica_6gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_6gt_sl
tax_tem_niif_sol_base_ica_7gt_bs,tax_tem_niif_sol_ica_7gt_bs,base,,,
tax_tem_niif_sol_tax_ica_7gt_bs,tax_tem_niif_sol_ica_7gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_7gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_7gt_bs
tax_tem_niif_sol_tax_ica_7gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_7gt_bs
tax_tem_niif_sol_base_ica_7gt_sl,tax_tem_niif_sol_ica_7gt_sl,base,,,
tax_tem_niif_sol_tax_ica_7gt_sl,tax_tem_niif_sol_ica_7gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_7gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_7gt_sl
tax_tem_niif_sol_tax_ica_7gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_7gt_sl
tax_tem_niif_sol_base_ica_8gt_bs,tax_tem_niif_sol_ica_8gt_bs,base,,,
tax_tem_niif_sol_tax_ica_8gt_bs,tax_tem_niif_sol_ica_8gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_8gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_8gt_bs
tax_tem_niif_sol_tax_ica_8gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_8gt_bs
tax_tem_niif_sol_base_ica_8gt_sl,tax_tem_niif_sol_ica_8gt_sl,base,,,
tax_tem_niif_sol_tax_ica_8gt_sl,tax_tem_niif_sol_ica_8gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_8gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_8gt_sl
tax_tem_niif_sol_tax_ica_8gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_8gt_sl
tax_tem_niif_sol_base_ica_9_66gt_bs,tax_tem_niif_sol_ica_9_66gt_bs,base,,,
tax_tem_niif_sol_tax_ica_9_66gt_bs,tax_tem_niif_sol_ica_9_66gt_bs,tax,100,niif_sol_243575,
tax_tem_niif_sol_base_ica_9_66gt_bs_rfnd,,base,,,tax_tem_niif_sol_ica_9_66gt_bs
tax_tem_niif_sol_tax_ica_9_66gt_bs_rfnd,,tax,100,niif_sol_243575,tax_tem_niif_sol_ica_9_66gt_bs
tax_tem_niif_sol_base_ica_9_66gt_sl,tax_tem_niif_sol_ica_9_66gt_sl,base,,,
tax_tem_niif_sol_tax_ica_9_66gt_sl,tax_tem_niif_sol_ica_9_66gt_sl,tax,100,niif_sol_521505,
tax_tem_niif_sol_base_ica_9_66gt_sl_rfnd,,base,,,tax_tem_niif_sol_ica_9_66gt_sl
tax_tem_niif_sol_tax_ica_9_66gt_sl_rfnd,,tax,100,niif_sol_521505,tax_tem_niif_sol_ica_9_66gt_sl
tax_tem_niif_sol_base_impoco_4gt,tax_tem_niif_sol_impoco_4gt,base,,,
tax_tem_niif_sol_tax_impoco_4gt,tax_tem_niif_sol_impoco_4gt,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_4gt_rfnd,,base,,,tax_tem_niif_sol_impoco_4gt
tax_tem_niif_sol_tax_impoco_4gt_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_4gt
tax_tem_niif_sol_base_impoco_4gt_inc,tax_tem_niif_sol_impoco_4gt_inc,base,,,
tax_tem_niif_sol_tax_impoco_4gt_inc,tax_tem_niif_sol_impoco_4gt_inc,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_4gt_inc_rfnd,,base,,,tax_tem_niif_sol_impoco_4gt_inc
tax_tem_niif_sol_tax_impoco_4gt_inc_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_4gt_inc
tax_tem_niif_sol_base_impoco_4lt,tax_tem_niif_sol_impoco_4lt,base,,,
tax_tem_niif_sol_tax_impoco_4lt,tax_tem_niif_sol_impoco_4lt,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_4lt_rfnd,,base,,,tax_tem_niif_sol_impoco_4lt
tax_tem_niif_sol_tax_impoco_4lt_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_4lt
tax_tem_niif_sol_base_impoco_4lt_inc,tax_tem_niif_sol_impoco_4lt_inc,base,,,
tax_tem_niif_sol_tax_impoco_4lt_inc,tax_tem_niif_sol_impoco_4lt_inc,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_4lt_inc_rfnd,,base,,,tax_tem_niif_sol_impoco_4lt_inc
tax_tem_niif_sol_tax_impoco_4lt_inc_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_4lt_inc
tax_tem_niif_sol_base_impoco_8gt,tax_tem_niif_sol_impoco_8gt,base,,,
tax_tem_niif_sol_tax_impoco_8gt,tax_tem_niif_sol_impoco_8gt,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_8gt_rfnd,,base,,,tax_tem_niif_sol_impoco_8gt
tax_tem_niif_sol_tax_impoco_8gt_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_8gt
tax_tem_niif_sol_base_impoco_8gt_inc,tax_tem_niif_sol_impoco_8gt_inc,base,,,
tax_tem_niif_sol_tax_impoco_8gt_inc,tax_tem_niif_sol_impoco_8gt_inc,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_8gt_inc_rfnd,,base,,,tax_tem_niif_sol_impoco_8gt_inc
tax_tem_niif_sol_tax_impoco_8gt_inc_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_8gt_inc
tax_tem_niif_sol_base_impoco_8lt,tax_tem_niif_sol_impoco_8lt,base,,,
tax_tem_niif_sol_tax_impoco_8lt,tax_tem_niif_sol_impoco_8lt,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_8lt_rfnd,,base,,,tax_tem_niif_sol_impoco_8lt
tax_tem_niif_sol_tax_impoco_8lt_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_8lt
tax_tem_niif_sol_base_impoco_8lt_inc,tax_tem_niif_sol_impoco_8lt_inc,base,,,
tax_tem_niif_sol_tax_impoco_8lt_inc,tax_tem_niif_sol_impoco_8lt_inc,tax,100,niif_sol_511002,
tax_tem_niif_sol_base_impoco_8lt_inc_rfnd,,base,,,tax_tem_niif_sol_impoco_8lt_inc
tax_tem_niif_sol_tax_impoco_8lt_inc_rfnd,,tax,100,niif_sol_511002,tax_tem_niif_sol_impoco_8lt_inc
tax_tem_niif_sol_base_iva_0gt,tax_tem_niif_sol_iva_0gt,base,,,
tax_tem_niif_sol_tax_iva_0gt,tax_tem_niif_sol_iva_0gt,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_iva_0gt_rfnd,,base,,,tax_tem_niif_sol_iva_0gt
tax_tem_niif_sol_tax_iva_0gt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_iva_0gt
tax_tem_niif_sol_base_iva_0gt_inc,tax_tem_niif_sol_iva_0gt_inc,base,,,
tax_tem_niif_sol_tax_iva_0gt_inc,tax_tem_niif_sol_iva_0gt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_iva_0gt_inc_rfnd,,base,,,tax_tem_niif_sol_iva_0gt_inc
tax_tem_niif_sol_tax_iva_0gt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_iva_0gt_inc
tax_tem_niif_sol_base_iva_0lt,tax_tem_niif_sol_iva_0lt,base,,,
tax_tem_niif_sol_tax_iva_0lt,tax_tem_niif_sol_iva_0lt,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_iva_0lt_rfnd,,base,,,tax_tem_niif_sol_iva_0lt
tax_tem_niif_sol_tax_iva_0lt_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_iva_0lt
tax_tem_niif_sol_base_iva_0lt_inc,tax_tem_niif_sol_iva_0lt_inc,base,,,
tax_tem_niif_sol_tax_iva_0lt_inc,tax_tem_niif_sol_iva_0lt_inc,tax,100,niif_sol_244095,
tax_tem_niif_sol_base_iva_0lt_inc_rfnd,,base,,,tax_tem_niif_sol_iva_0lt_inc
tax_tem_niif_sol_tax_iva_0lt_inc_rfnd,,tax,100,niif_sol_244095,tax_tem_niif_sol_iva_0lt_inc
tax_tem_niif_sol_base_iva_16gt,tax_tem_niif_sol_iva_16gt,base,,,
tax_tem_niif_sol_tax_iva_16gt,tax_tem_niif_sol_iva_16gt,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_16gt_rfnd,,base,,,tax_tem_niif_sol_iva_16gt
tax_tem_niif_sol_tax_iva_16gt_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_16gt
tax_tem_niif_sol_base_iva_16gt_inc,tax_tem_niif_sol_iva_16gt_inc,base,,,
tax_tem_niif_sol_tax_iva_16gt_inc,tax_tem_niif_sol_iva_16gt_inc,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_16gt_inc_rfnd,,base,,,tax_tem_niif_sol_iva_16gt_inc
tax_tem_niif_sol_tax_iva_16gt_inc_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_16gt_inc
tax_tem_niif_sol_base_iva_16lt,tax_tem_niif_sol_iva_16lt,base,,,
tax_tem_niif_sol_tax_iva_16lt,tax_tem_niif_sol_iva_16lt,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_16lt_rfnd,,base,,,tax_tem_niif_sol_iva_16lt
tax_tem_niif_sol_tax_iva_16lt_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_16lt
tax_tem_niif_sol_base_iva_16lt_inc,tax_tem_niif_sol_iva_16lt_inc,base,,,
tax_tem_niif_sol_tax_iva_16lt_inc,tax_tem_niif_sol_iva_16lt_inc,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_16lt_inc_rfnd,,base,,,tax_tem_niif_sol_iva_16lt_inc
tax_tem_niif_sol_tax_iva_16lt_inc_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_16lt_inc
tax_tem_niif_sol_base_iva_19gt,tax_tem_niif_sol_iva_19gt,base,,,
tax_tem_niif_sol_tax_iva_19gt,tax_tem_niif_sol_iva_19gt,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_19gt_rfnd,,base,,,tax_tem_niif_sol_iva_19gt
tax_tem_niif_sol_tax_iva_19gt_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_19gt
tax_tem_niif_sol_base_iva_19gt_inc,tax_tem_niif_sol_iva_19gt_inc,base,,,
tax_tem_niif_sol_tax_iva_19gt_inc,tax_tem_niif_sol_iva_19gt_inc,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_19gt_inc_rfnd,,base,,,tax_tem_niif_sol_iva_19gt_inc
tax_tem_niif_sol_tax_iva_19gt_inc_rfnd,,tax,100,niif_sol_244010,tax_tem_niif_sol_iva_19gt_inc
tax_tem_niif_sol_base_iva_19lt,tax_tem_niif_sol_iva_19lt,base,,,
tax_tem_niif_sol_tax_iva_19lt,tax_tem_niif_sol_iva_19lt,tax,100,niif_sol_244010,
tax_tem_niif_sol_base_iva_19lt_rfnd,,base,,,tax_tem_niif_sol_iva_19lt
